6,-11,-0.0013082004308256922
6,-12,-0.0017024063429267769
6,-13,-0.002003672138918831
6,-14,-0.002110892355336071

7,0,0.021155277068484246
7,-1,0.0147193224712045
7,-2,0.00582546523214967
7,-3,0.0022957752657868503
7,-4,0.0019258677968696848
7,-5,0.001300615436958195
7,-6,0.0004884123173730597
7,-7,0.
7,-8,-0.00025604560497773305
7,-9,-0.0005385842291896988
7,-10,-0.0008897359239542351
7,-11,-0.0011730726381208654
7,-12,-0.0012748510814393408
7,-13,-0.0012152281693044089
7,-14,-0.0011171682124501133

8,0,0.017561364134270945
8,-1,0.015949110149686693
8,-2,0.004722172305027875
8,-3,0.0029205938547829068
8,-4,0.002689717676978864
8,-5,0.00154228864167499
8,-6,0.0006404904546394155
8,-7,0.0002590867185044441
8,-8,0.
8,-9,-0.00030688331912461734
8,-10,-0.0005494046951767718
8,-11,-0.0006406288859638182
8,-12,-0.0006508203797936491
8,-13,-0.0007142000677721426
8,-14,-0.0008944975210284451

9,0,0.01494082258254405
9,-1,0.016224106766656546
9,-2,0.004100682285893436
9,-3,0.0038732502253320733
9,-4,0.00297335730753807
9,-5,0.0014273056350167204
9,-6,0.0007817042850035198
9,-7,0.0005854097215866905
9,-8,0.0003087143016891392
9,-9,0.
9,-10,-0.0001894917380513599
9,-11,-0.0003002278102047321
9,-12,-0.0004514074107294197
9,-13,-0.0006678167897131754
9,-14,-0.0008657921970871933

10,0,0.012965537819149258
10,-1,0.015802076130131265
10,-2,0.004153997884401507
10,-3,0.004664331139696592
10,-4,0.002760648406047469
10,-5,0.001350516410614983
10,-6,0.0011332138238305037
10,-7,0.0009350999536057369
10,-8,0.0005168810000610165
10,-9,0.00018182025944053
10,-10,0.
10,-11,-0.00015992263735364296
10,-12,-0.0003515866214959995
10,-13,-0.0005058272467937234
10,-14,-0.000561580953631316

11,0,0.01143357384266684
11,-1,0.01494695435782229
11,-2,0.004775562178471524
11,-3,0.004992438254098187
11,-4,0.002366219087429431
11,-5,0.0015675321191714582
11,-6,0.0015546778700029815
11,-7,0.0010937761087866588
11,-8,0.0005614956719818952
11,-9,0.0002993231431564496
11,-10,0.00016447306683581693
11,-11,0.
11,-12,-0.00016142422053332014
11,-13,-0.00025263007765192276
11,-14,-0.00030109745479368823

12,0,0.01021599728039937
12,-1,0.013872033963905827
12,-2,0.005727707988247274
12,-3,0.004829696543701449
12,-4,0.002132959754521965
12,-5,0.00201851620018075
12,-6,0.0017907169503966773
12,-7,0.0010407069893772695
12,-8,0.0006045579838714085
12,-9,0.0004901184285667789
12,-10,0.000358718685956855
12,-11,0.00015818825334418815
12,-12,0.
12,-13,-0.00009762163343015013
12,-14,-0.00020138199994517434

13,0,0.009227748472171757
13,-1,0.012727652786574093
13,-2,0.006765209254168898
13,-3,0.0043417610979455835
13,-4,0.002229488848942669
13,-5,0.002460662182966364
13,-6,0.001749126283731795
13,-7,0.00096194323571624
13,-8,0.0007834116737335401
13,-9,0.0007171243185613289
13,-10,0.00048258253947028556
13,-11,0.0002379517526052701
13,-12,0.00009744471319414332
13,-13,0.
13,-14,-0.00011489283823150909

14,0,0.00841103011353414
14,-1,0.011608573266932598
14,-2,0.007699629590347401
14,-3,0.0037628737762970543
14,-4,0.0026176079410195723
14,-5,0.0026804911259413803
14,-6,0.0015512365839752426
14,-7,0.001036664455327885
14,-8,0.001047669032569628
14,-9,0.0008435675236387791
14,-10,0.0004980601890530223
14,-11,0.00029387332160065897
14,-12,0.0002096673759998596
14,-13,0.00011588392030972975
14,-14,0.

