0.53125,0.3485598099813593,0.5464776343107869,0.6767847738653994,0.7697611877816517,0.8398858873906172,0.8950551740664915,0.9399366840283776,0.9774510954800857,1.0095085482533304,1.0374047958899943,1.0620469132959534,1.0840877353813292
0.5625,0.3107488295316198,0.49486996643237074,0.6204422900922172,0.7125902983417954,0.7836058439185839,0.840380849142526,0.8871090059380541,0.9264891728942856,0.960332780930029,0.9898973065157601,1.016080739182121,1.0395402875123356
0.59375,0.274978339593849,0.44397328139696296,0.562876816727807,0.6524033316566392,0.7228380178654347,0.7800675970251678,0.827758431943167,0.8683271773097438,0.9034340810950114,0.9342570966515518,0.9616542912054638,0.9862648244332047
0.625,0.24132911842532062,0.39431748803303324,0.5049281727612761,0.5901659576053995,0.6585383234144186,0.7149812860776953,0.7626224471733323,0.8035629575979786,0.8392749198105468,0.870823205850607,0.8989979876764778,0.9243980904326042
0.65625,0.20985206914840174,0.34637159323143685,0.44741161062817536,0.5268935913000294,0.5917935302712501,0.6461881568590458,0.6926895006492443,0.7330764939890828,0.7686145127082351,0.8002334967245287,0.828634568090771,0.854357406585466
0.6875,0.1805711710860715,0.30053880639436853,0.391094229400391,0.4636132113559832,0.5237796915139162,0.5749212056921172,0.6191814308373087,0.6580323959728218,0.6925319256152541,0.7234664564585505,0.7514362858555621,0.776909408339249
0.71875,0.1534863451584665,0.25715384284218373,0.336674615817721,0.4013249178753206,0.4557131923115634,0.5025310700803645,0.5435137608882061,0.5798566706846282,0.6124234063133244,0.6418604731275614,0.668665391985968,0.6932295486834598
0.75,0.12857622627769022,0.21648225618835054,0.2847664057634157,0.3409656016723794,0.38879795429739245,0.43042449415394135,0.4672345205907021,0.5001843847248061,0.5299656726296571,0.5570974231808342,0.581980599517199,0.604932183692564
0.78125,0.10580083353126159,0.17872159048605718,0.23588620931246354,0.2833768929459179,0.32417284635805144,0.35999532495397124,0.39194568507146627,0.42077945728712673,0.44704180546491584,0.4711414646591261,0.4933942143791463,0.5140499647587375
0.8125,0.0851041280582169,0.14400411330843454,0.19044608356161474,0.22927916453194785,0.26286338303331774,0.29255421685099303,0.3192143736410947,0.3434329214180281,0.36563323501774037,0.3861317161264163,0.4051721641998722,0.42294727098137813
0.84375,0.06641644854879418,0.11240087123100126,0.14875048856777606,0.1792528344466188,0.20574134446541037,0.22926358388631157,0.25048297969081557,0.26985040557203904,0.2876884950902596,0.3042373889917319,0.31968146956753624,0.3341659141079939
0.875,0.04965681498016728,0.08392679957765273,0.11099743886916001,0.13372760737082998,0.15349510430857746,0.17108377793010304,0.18698796109167415,0.20154223675553762,0.21498507417646065,0.22749328818435302,0.23920213669060691,0.2502177398083851
0.90625,0.034735092322702325,0.05854661816744734,0.07728337875865486,0.09297968068140613,0.1066123352674302,0.11873509692796708,0.12969598864330478,0.13972977448329488,0.14900322969694657,0.15763961338514498,0.1657329178800286,0.17335665962910995
0.9375,0.021554007385404035,0.036181253340043996,0.047611171924598114,0.057136377403384855,0.06537553528454883,0.07267829108388596,0.07926374377213413,0.08527927097296042,0.0908292817048028,0.09599073605954611,0.10082216810542757,0.10536924423684291
0.96875,0.010011013565127092,0.016714542574669606,0.02190050905599066,0.02618720428681049,0.02986964009535167,0.03311406347415198,0.03602436447970817,0.038670242330723706,0.04110095135096136,0.04335270944007265,0.04545299897556426,0.04742321252214457
0.99,0.0030434078449145465,0.005059179763792414,0.006605354808677367,0.007874246429532824,0.00895741984249893,0.009906371590319617,0.010753221863373075,0.011519481201950985,0.012220324345782138,0.012866891258243569,0.013467621605208984,0.014029074850946635
